3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,5,4,4,5,4,5,5,4,4,5,4,4,5,6,5,5,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,
3,3,3,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,5,5,4,4,5,4,4,4,5,4,5,5,4,5,5,6,6,6,6,5,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,5,4,5,4,5,5,4,4,4,5,4,4,5,4,5,6,6,5,5,6,6,6,6,5,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,5,4,4,4,5,5,4,4,5,4,5,4,5,6,6,5,6,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,5,4,4,5,5,5,4,4,4,5,4,4,4,5,4,5,5,6,5,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,5,4,4,4,4,5,6,4,4,5,5,4,4,4,5,4,5,5,5,6,5,6,5,6,6,5,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,5,5,4,5,4,4,5,4,4,5,5,6,5,6,6,5,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,5,4,4,5,4,4,4,5,4,4,5,5,6,5,6,6,5,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,6,
3,3,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,5,4,5,4,4,5,4,5,4,4,4,5,5,6,5,5,6,6,5,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4,4,5,4,4,5,6,6,5,6,6,5,5,5,6,5,6,5,6,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,5,4,4,4,4,5,5,5,4,5,4,5,4,4,4,5,4,5,5,6,5,5,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,5,4,4,5,5,6,6,5,5,5,6,5,6,6,6,6,5,6,6,6,6,6,6,
3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
